timestamp,rank_position,signal_id
20170906075539,14,290151
20170906075539,15,259352
20170906075539,16,223758
20170906075539,17,302229
20170906075539,18,149724
20170906075539,19,154781
20170906075539,20,322051
20170906075539,21,339422
20170906075539,22,339363
20170906075539,23,338499
20170906075539,24,336688
20170906075539,25,336176
20170906075539,26,336012
20170906075539,27,335961
20170906075539,28,335954
20170906075539,29,335068
20170906075539,30,334608
20171003222127,1,243624
20171003222127,2,308200
20171003222127,3,141750
20171003222127,4,198688
20171003222127,5,226644
20171003222127,6,278037
20171003222127,7,285218
20171003222127,8,322051
20171003222127,9,239981
20171003222127,10,328938
20171003222127,11,223758
20171003222127,12,247400
20171003222127,13,259352
20171003222127,14,154781
20171003222127,15,149724
20171003222127,16,310623
20171003222127,17,340755
20171003222127,18,336012
20171003222127,19,326426
20171003222127,20,286171
20171003222127,21,350683
20171003222127,22,348617
20171003222127,23,348116
20171003222127,24,347820
20171003222127,25,347283
20171003222127,26,347238
20171003222127,27,347225
20171003222127,28,346077
20171003222127,29,346009
20171003222127,30,345791
20180713184413,1,427657
20180713184413,2,343265
20180713184413,3,353044
20180713184413,4,430998
20180713184413,5,303077
20180713184413,6,434519
20180713184413,7,398280
20180713184413,8,435216
20180713184413,9,344551
20180713184413,10,434420
20180713184413,11,439632
20180713184413,12,341952
20180713184413,13,347572
20180713184413,14,308200
20180713184413,15,420708
20180713184413,16,359383
20180713184413,17,405821
20180713184413,18,340464
20180713184413,19,382130
20180713184413,20,444643
20180713184413,21,313294
20180713184413,22,428061
20180713184413,23,400751
20180713184413,24,345799
20180713184413,25,410467
20180713184413,26,415765
20180713184413,27,373135
20180713184413,28,424909
20180713184413,29,377775
20180713184413,30,347283
20180713184413,31,441148
20180713184413,32,440043
20180713184413,33,442988
20180713184413,34,440579
20180713184413,35,442781
20180713184413,36,442634
20180713184413,37,442273
20180713184413,38,442937
20180713184413,39,444606
20180713184413,40,439262
20180713184413,41,442832
20180713184413,42,306532
20180811183210,1,398280
20180811183210,2,343265
20180811183210,3,426487
20180811183210,4,435960
20180811183210,5,430998
20180811183210,6,450015
20180811183210,7,353044
20180811183210,8,226380
20180811183210,9,344551
20180811183210,10,434420
20180811183210,11,434547
20180811183210,12,441664
20180811183210,13,347572
20180811183210,14,308200
20180811183210,15,453470
20180811183210,16,442579
20180811183210,17,432653
20180811183210,18,444643
20180811183210,19,377775
20180811183210,20,459009
20180811183210,21,400751
20180811183210,22,410467
20180811183210,23,340464
20180811183210,24,345799
20180811183210,25,415765
20180811183210,26,428585
20180811183210,27,373135
20180811183210,28,444776
20180811183210,29,405821
20180811183210,30,451435
20180811183210,31,450242
20180811183210,32,448435
20180811183210,33,454166
20180811183210,34,456071
20180811183210,35,452834
20180811183210,36,455349
20180811183210,37,452008
20180811183210,38,458565
20180811183210,39,452431
20180811183210,40,453888
20180811183210,41,306532
20180903190932,1,398280
20180903190932,2,418220
20180903190932,3,343265
20180903190932,4,353044
20180903190932,5,426487
20180903190932,6,430998
20180903190932,7,223737
20180903190932,8,450015
20180903190932,9,413593
20180903190932,10,381159
20180903190932,11,344551
20180903190932,12,428282
20180903190932,13,308200
20180903190932,14,442579
20180903190932,15,453470
20180903190932,16,318522
20180903190932,17,437504
20180903190932,18,437713
20180903190932,19,405821
20180903190932,20,432653
20180903190932,21,408020
20180903190932,22,345799
20180903190932,23,400751
20180903190932,24,340464
20180903190932,25,444776
20180903190932,26,446572
20180903190932,27,373135
20180903190932,28,436863
20180903190932,29,434895
20180903190932,30,347283
20180903190932,31,456071
20180903190932,32,459800
20180903190932,33,467102
20180903190932,34,459635
20180903190932,35,462148
20180903190932,36,460148
20180903190932,37,460444
20180903190932,38,464571
20180903190932,39,465765
20180903190932,40,464821
20180903190932,41,461393
20180903190932,42,467866
20180903190932,43,306532
20181009041204,1,428416
20181009041204,2,343265
20181009041204,3,353044
20181009041204,4,430998
20181009041204,5,303077
20181009041204,6,450015
20181009041204,7,468038
20181009041204,8,428282
20181009041204,9,467449
20181009041204,10,444672
20181009041204,11,458940
20181009041204,12,446812
20181009041204,13,398280
20181009041204,14,308200
20181009041204,15,323326
20181009041204,16,400751
20181009041204,17,318522
20181009041204,18,453470
20181009041204,19,467102
20181009041204,20,454742
20181009041204,21,340464
20181009041204,22,442579
20181009041204,23,223758
20181009041204,24,446572
20181009041204,25,345799
20181009041204,26,444776
20181009041204,27,410467
20181009041204,28,373135
20181009041204,29,434895
20181009041204,30,377775
20181009041204,31,444235
20181009041204,32,459800
20181009041204,33,471099
20181009041204,34,470789
20181009041204,35,470681
20181009041204,36,475088
20181009041204,37,478320
20181009041204,38,477897
20181009041204,39,472650
20181009041204,40,477756
20181009041204,41,472124
20181009041204,42,480111
20181009041204,43,478991
20181009041204,44,476340
20181009041204,45,306532
20181120193012,1,428416
20181120193012,2,444235
20181120193012,3,343265
20181120193012,4,428282
20181120193012,5,353044
20181120193012,6,441914
20181120193012,7,268701
20181120193012,8,450015
20181120193012,9,490747
20181120193012,10,430998
20181120193012,11,468038
20181120193012,12,480023
20181120193012,13,398280
20181120193012,14,454742
20181120193012,15,308200
20181120193012,16,437504
20181120193012,17,400751
20181120193012,18,467102
20181120193012,19,453470
20181120193012,20,323326
20181120193012,21,453780
20181120193012,22,323608
20181120193012,23,467943
20181120193012,24,446572
20181120193012,25,492018
20181120193012,26,345799
20181120193012,27,373135
20181120193012,28,340464
20181120193012,29,439262
20181120193012,30,452834
20181120193012,31,377775
20181120193012,32,493203
20181120193012,33,496016
20181120193012,34,493027
20181120193012,35,492579
20181120193012,36,496236
20181120193012,37,499217
20181120193012,38,491054
20181120193012,39,493044
20181120193012,40,494600
20181120193012,41,490532
20181120193012,42,306532
20181202160427,1,428416
20181202160427,2,343265
20181202160427,3,457342
20181202160427,4,428282
20181202160427,5,444235
20181202160427,6,353044
20181202160427,7,441914
20181202160427,8,268701
20181202160427,9,450015
20181202160427,10,442244
20181202160427,11,498977
20181202160427,12,430998
20181202160427,13,398280
20181202160427,14,454742
20181202160427,15,437504
20181202160427,16,467102
20181202160427,17,400751
20181202160427,18,308200
20181202160427,19,453470
20181202160427,20,472656
20181202160427,21,467943
20181202160427,22,439262
20181202160427,23,340464
20181202160427,24,446572
20181202160427,25,487362
20181202160427,26,452834
20181202160427,27,373135
20181202160427,28,299565
20181202160427,29,377775
20181202160427,30,496236
20181202160427,31,499039
20181202160427,32,497242
20181202160427,33,498174
20181202160427,34,498405
20181202160427,35,500965
20181202160427,36,498749
20181202160427,37,500477
20181202160427,38,502203
20181202160427,39,503495
20181202160427,40,502783
20181202160427,41,497038
20181202160427,42,306532
20190106183346,1,428416
20190106183346,2,343265
20190106183346,3,467449
20190106183346,4,428282
20190106183346,5,441914
20190106183346,6,353044
20190106183346,7,512129
20190106183346,8,508902
20190106183346,9,484264
20190106183346,10,512133
20190106183346,11,517070
20190106183346,12,469771
20190106183346,13,398280
20190106183346,14,454742
20190106183346,15,467943
20190106183346,16,308200
20190106183346,17,492018
20190106183346,18,453780
20190106183346,19,487362
20190106183346,20,412263
20190106183346,21,501431
20190106183346,22,377775
20190106183346,23,446572
20190106183346,24,467102
20190106183346,25,373135
20190106183346,26,345799
20190106183346,27,340464
20190106183346,28,431163
20190106183346,29,344413
20190106183346,30,347283
20190106183346,31,461626
20190106183346,32,515120
20190106183346,33,511664
20190106183346,34,509931
20190106183346,35,515402
20190106183346,36,517064
20190106183346,37,513520
20190106183346,38,520961
20190106183346,39,519759
20190106183346,40,516409
20190106183346,41,512386
20190106183346,42,306532
20190202174450,1,343265
20190202174450,2,428416
20190202174450,3,523106
20190202174450,4,426741
20190202174450,5,428282
20190202174450,6,444235
20190202174450,7,434519
20190202174450,8,441914
20190202174450,9,484175
20190202174450,10,450015
20190202174450,11,398205
20190202174450,12,268701
20190202174450,13,454742
20190202174450,14,398280
20190202174450,15,492018
20190202174450,16,487362
20190202174450,17,308200
20190202174450,18,467943
20190202174450,19,525441
20190202174450,20,453780
20190202174450,21,486658
20190202174450,22,501431
20190202174450,23,446572
20190202174450,24,345799
20190202174450,25,377775
20190202174450,26,517729
20190202174450,27,340464
20190202174450,28,431163
20190202174450,29,522753
20190202174450,30,526618
20190202174450,31,522456
20190202174450,32,521064
20190202174450,33,522159
20190202174450,34,524461
20190202174450,35,520252
20190202174450,36,532445
20190202174450,37,523616
20190202174450,38,523284
20190202174450,39,526500
20190202174450,40,306532
20190302191238,1,343265
20190302191238,2,426741
20190302191238,3,428416
20190302191238,4,428282
20190302191238,5,434519
20190302191238,6,534505
20190302191238,7,441914
20190302191238,8,499940
20190302191238,9,484264
20190302191238,10,268701
20190302191238,11,398205
20190302191238,12,517070
20190302191238,13,523106
20190302191238,14,487362
20190302191238,15,541035
20190302191238,16,498052
20190302191238,17,525441
20190302191238,18,467943
20190302191238,19,533484
20190302191238,20,453780
20190302191238,21,438395
20190302191238,22,440281
20190302191238,23,390719
20190302191238,24,446572
20190302191238,25,451006
20190302191238,26,299565
20190302191238,27,345799
20190302191238,28,377775
20190302191238,29,340464
20190302191238,30,498977
20190302191238,31,461626
20190302191238,32,537230
20190302191238,33,536633
20190302191238,34,542439
20190302191238,35,542783
20190302191238,36,538253
20190302191238,37,537713
20190302191238,38,540692
20190302191238,39,541163
20190302191238,40,540191
20190302191238,41,536957
20190302191238,42,541760
20190401142537,1,426741
20190401142537,2,343265
20190401142537,3,408020
20190401142537,4,428282
20190401142537,5,555938
20190401142537,6,428416
20190401142537,7,540194
20190401142537,8,494085
20190401142537,9,434519
20190401142537,10,441914
20190401142537,11,499940
20190401142537,12,521978
20190401142537,13,523106
20190401142537,14,487362
20190401142537,15,557399
20190401142537,16,541035
20190401142537,17,492018
20190401142537,18,558116
20190401142537,19,484612
20190401142537,20,390719
20190401142537,21,512224
20190401142537,22,440281
20190401142537,23,437731
20190401142537,24,478901
20190401142537,25,446572
20190401142537,26,451006
20190401142537,27,377775
20190401142537,28,373135
20190401142537,29,531344
20190401142537,30,514895
20190401142537,31,522753
20190401142537,32,461626
20190401142537,33,554813
20190401142537,34,550680
20190401142537,35,559474
20190401142537,36,551763
20190401142537,37,559593
20190401142537,38,553932
20190401142537,39,554197
20190401142537,40,558405
20190401142537,41,561919
20190401142537,42,549781
20190401142537,43,548400
20190504175924,1,426741
20190504175924,2,428416
20190504175924,3,408020
20190504175924,4,555938
20190504175924,5,343265
20190504175924,6,426487
20190504175924,7,428282
20190504175924,8,521978
20190504175924,9,450015
20190504175924,10,435960
20190504175924,11,543558
20190504175924,12,570746
20190504175924,13,487362
20190504175924,14,523106
20190504175924,15,541035
20190504175924,16,478901
20190504175924,17,440281
20190504175924,18,558116
20190504175924,19,390719
20190504175924,20,437731
20190504175924,21,558405
20190504175924,22,484612
20190504175924,23,563036
20190504175924,24,555181
20190504175924,25,446572
20190504175924,26,558426
20190504175924,27,377775
20190504175924,28,522753
20190504175924,29,373135
20190504175924,30,514895
20190504175924,31,559593
20190504175924,32,487355
20190504175924,33,531344
20190504175924,34,566774
20190504175924,35,567133
20190504175924,36,569954
20190504175924,37,568753
20190504175924,38,574879
20190504175924,39,567323
20190504175924,40,567150
20190504175924,41,571724
20190504175924,42,568786
20190504175924,43,567239
20190504175924,44,568122
20190601140725,1,343265
20190601140725,2,428416
20190601140725,3,426487
20190601140725,4,521978
20190601140725,5,428282
20190601140725,6,570746
20190601140725,7,577791
20190601140725,8,517070
20190601140725,9,571847
20190601140725,10,450015
20190601140725,11,508902
20190601140725,12,583450
20190601140725,13,487362
20190601140725,14,542324
20190601140725,15,484612
20190601140725,16,585354
20190601140725,17,525441
20190601140725,18,390719
20190601140725,19,437731
20190601140725,20,542796
20190601140725,21,446572
20190601140725,22,377775
20190601140725,23,531344
20190601140725,24,523106
20190601140725,25,487355
20190601140725,26,558426
20190601140725,27,345799
20190601140725,28,522753
20190601140725,29,373135
20190601140725,30,561919
20190601140725,31,461626
20190601140725,32,555938
20190601140725,33,576144
20190601140725,34,584463
20190601140725,35,576129
20190601140725,36,579434
20190601140725,37,584807
20190601140725,38,583540
20190601140725,39,580793
20190601140725,40,577176
20190601140725,41,586564
20190702185657,1,426741
20190702185657,2,343265
20190702185657,3,563542
20190702185657,4,584753
20190702185657,5,426487
20190702185657,6,398001
20190702185657,7,511454
20190702185657,8,583450
20190702185657,9,570746
20190702185657,10,517070
20190702185657,11,582069
20190702185657,12,491577
20190702185657,13,487362
20190702185657,14,531344
20190702185657,15,517942
20190702185657,16,558426
20190702185657,17,585354
20190702185657,18,390719
20190702185657,19,588785
20190702185657,20,525441
20190702185657,21,437731
20190702185657,22,542796
20190702185657,23,531563
20190702185657,24,487355
20190702185657,25,446572
20190702185657,26,377775
20190702185657,27,561919
20190702185657,28,510704
20190702185657,29,529729
20190702185657,30,493203
20190702185657,31,589866
20190702185657,32,594859
20190702185657,33,590167
20190702185657,34,594654
20190702185657,35,592634
20190702185657,36,596452
20190702185657,37,589840
20190702185657,38,597467
20190702185657,39,591317
20190702185657,40,590838
20190702185657,41,593601
20190702185657,42,591837
20190804235801,1,343265
20190804235801,2,426487
20190804235801,3,596862
20190804235801,4,592294
20190804235801,5,584753
20190804235801,6,435960
20190804235801,7,582069
20190804235801,8,606961
20190804235801,9,573161
20190804235801,10,566161
20190804235801,11,441914
20190804235801,12,576083
20190804235801,13,597467
20190804235801,14,531344
20190804235801,15,377775
20190804235801,16,563542
20190804235801,17,531563
20190804235801,18,446572
20190804235801,19,588785
20190804235801,20,547800
20190804235801,21,308235
20190804235801,22,567742
20190804235801,23,600078
20190804235801,24,373135
20190804235801,25,561919
20190804235801,26,493203
20190804235801,27,542439
20190804235801,28,345799
20190804235801,29,591361
20190804235801,30,548400
20190804235801,31,442273
20190804235801,32,605771
20190804235801,33,603012
20190804235801,34,603653
20190804235801,35,602800
20190804235801,36,609203
20190804235801,37,610859
20190804235801,38,602604
20190804235801,39,611907
20190804235801,40,608769
20190804235801,41,602960
20190804235801,42,605171
20190902014642,1,343265
20190902014642,2,561919
20190902014642,3,596862
20190902014642,4,428416
20190902014642,5,426487
20190902014642,6,561185
20190902014642,7,588785
20190902014642,8,450015
20190902014642,9,573161
20190902014642,10,435960
20190902014642,11,614648
20190902014642,12,428282
20190902014642,13,531344
20190902014642,14,377775
20190902014642,15,552387
20190902014642,16,570746
20190902014642,17,610634
20190902014642,18,563542
20190902014642,19,308200
20190902014642,20,621538
20190902014642,21,531563
20190902014642,22,308235
20190902014642,23,517283
20190902014642,24,373135
20190902014642,25,591361
20190902014642,26,529243
20190902014642,27,500123
20190902014642,28,542439
20190902014642,29,567133
20190902014642,30,442273
20190902014642,31,596452
20190902014642,32,618465
20190902014642,33,618435
20190902014642,34,616658
20190902014642,35,617583
20190902014642,36,621545
20190902014642,37,620970
20190902014642,38,623242
20190902014642,39,625844
20190902014642,40,617810
20190902014642,41,620441
20190902014642,42,620137
20191007040048,1,561919
20191007040048,2,343265
20191007040048,3,628477
20191007040048,4,586129
20191007040048,5,623661
20191007040048,6,426487
20191007040048,7,566161
20191007040048,8,523710
20191007040048,9,573161
20191007040048,10,435960
20191007040048,11,626683
20191007040048,12,569437
20191007040048,13,598779
20191007040048,14,552387
20191007040048,15,620627
20191007040048,16,531344
20191007040048,17,377775
20191007040048,18,616113
20191007040048,19,621841
20191007040048,20,633791
20191007040048,21,531563
20191007040048,22,544194
20191007040048,23,567133
20191007040048,24,613459
20191007040048,25,631806
20191007040048,26,373135
20191007040048,27,591361
20191007040048,28,560856
20191007040048,29,461626
20191007040048,30,525131
20191007040048,31,529243
20191007040048,32,442273
20191007040048,33,542439
20191007040048,34,618465
20191007040048,35,633485
20191007040048,36,631646
20191007040048,37,629608
20191007040048,38,635244
20191007040048,39,631587
20191007040048,40,630041
20191007040048,41,630714
20191007040048,42,631802
20191007040048,43,630224
20191007040048,44,632325
20191104162049,1,561919
20191104162049,2,633791
20191104162049,3,343265
20191104162049,4,589866
20191104162049,5,642548
20191104162049,6,428416
20191104162049,7,642630
20191104162049,8,586129
20191104162049,9,435960
20191104162049,10,428282
20191104162049,11,622314
20191104162049,12,566161
20191104162049,13,552387
20191104162049,14,377775
20191104162049,15,621841
20191104162049,16,531344
20191104162049,17,620627
20191104162049,18,531563
20191104162049,19,519067
20191104162049,20,308235
20191104162049,21,613459
20191104162049,22,608099
20191104162049,23,645009
20191104162049,24,631806
20191104162049,25,636902
20191104162049,26,373135
20191104162049,27,591361
20191104162049,28,618465
20191104162049,29,442273
20191104162049,30,461626
20191104162049,31,652825
20191104162049,32,648653
20191104162049,33,645406
20191104162049,34,652854
20191104162049,35,643146
20191104162049,36,642679
20191104162049,37,650362
20191104162049,38,643443
20191104162049,39,650512
20191204224816,1,561919
20191204224816,2,633791
20191204224816,3,442273
20191204224816,4,642548
20191204224816,5,590838
20191204224816,6,328513
20191204224816,7,589866
20191204224816,8,650362
20191204224816,9,639856
20191204224816,10,560856
20191204224816,11,428416
20191204224816,12,541163
20191204224816,13,552387
20191204224816,14,621841
20191204224816,15,531344
20191204224816,16,659262
20191204224816,17,377775
20191204224816,18,650103
20191204224816,19,566987
20191204224816,20,656934
20191204224816,21,620627
20191204224816,22,613459
20191204224816,23,631806
20191204224816,24,517283
20191204224816,25,591361
20191204224816,26,618465
20191204224816,27,542439
20191204224816,28,567133
20191204224816,29,495765
20191204224816,30,656847
20191204224816,31,658295
20191204224816,32,658602
20191204224816,33,657656
20191204224816,34,658734
20191204224816,35,658761
20191204224816,36,667785
20191204224816,37,662125
20191204224816,38,658924
20191204224816,39,666617
20191204224816,40,662473
20200104192057,1,561919
20200104192057,2,618465
20200104192057,3,381159
20200104192057,4,590838
20200104192057,5,428416
20200104192057,6,653036
20200104192057,7,664209
20200104192057,8,586129
20200104192057,9,655041
20200104192057,10,566161
20200104192057,11,626683
20200104192057,12,573161
20200104192057,13,552387
20200104192057,14,659262
20200104192057,15,676830
20200104192057,16,671470
20200104192057,17,621841
20200104192057,18,655524
20200104192057,19,377775
20200104192057,20,616267
20200104192057,21,633791
20200104192057,22,613459
20200104192057,23,656934
20200104192057,24,631806
20200104192057,25,517283
20200104192057,26,591361
20200104192057,27,495765
20200104192057,28,560856
20200104192057,29,642679
20200104192057,30,542439
20200104192057,31,567133
20200104192057,32,623661
20200104192057,33,343265
20200104192057,34,670649
20200104192057,35,665779
20200104192057,36,670576
20200104192057,37,666438
20200104192057,38,667746
20200104192057,39,672248
20200104192057,40,673884
20200104192057,41,665583
20200104192057,42,668638
20200104192057,43,676781
20200104192057,44,666369
20200201230817,1,618465
20200201230817,2,428416
20200201230817,3,561919
20200201230817,4,654819
20200201230817,5,686075
20200201230817,6,655289
20200201230817,7,653036
20200201230817,8,590838
20200201230817,9,435960
20200201230817,10,655299
20200201230817,11,615219
20200201230817,12,626683
20200201230817,13,552387
20200201230817,14,519067
20200201230817,15,676830
20200201230817,16,671470
20200201230817,17,590578
20200201230817,18,655524
20200201230817,19,377775
20200201230817,20,659262
20200201230817,21,531563
20200201230817,22,616267
20200201230817,23,633791
20200201230817,24,680979
20200201230817,25,517283
20200201230817,26,631806
20200201230817,27,531344
20200201230817,28,650379
20200201230817,29,681383
20200201230817,30,542439
20200201230817,31,525131
20200201230817,32,596452
20200201230817,33,683590
20200201230817,34,689387
20200201230817,35,680645
20200201230817,36,688666
20200201230817,37,684445
20200201230817,38,681687
20200201230817,39,680504
20200201230817,40,685821
20200201230817,41,684017
20200301022400,1,654819
20200301022400,2,653036
20200301022400,3,343265
20200301022400,4,686075
20200301022400,5,428416
20200301022400,6,566161
20200301022400,7,435960
20200301022400,8,652465
20200301022400,9,626683
20200301022400,10,671393
20200301022400,11,615219
20200301022400,12,688623
20200301022400,13,552387
20200301022400,14,671470
20200301022400,15,703445
20200301022400,16,676830
20200301022400,17,655524
20200301022400,18,618465
20200301022400,19,680979
20200301022400,20,698015
20200301022400,21,678753
20200301022400,22,590578
20200301022400,23,659262
20200301022400,24,621841
20200301022400,25,517283
20200301022400,26,631806
20200301022400,27,377775
20200301022400,28,591361
20200301022400,29,689387
20200301022400,30,690767
20200301022400,31,609970
20200301022400,32,542439
20200301022400,33,655289
20200301022400,34,697992
20200301022400,35,698310
20200301022400,36,699024
20200301022400,37,694986
20200301022400,38,695103
20200301022400,39,705607
20200301022400,40,699719
20200301022400,41,693534
20200301022400,42,703907
20200301022400,43,696537
20200301022400,44,702777
20200301022400,45,696183
20200405043136,1,654819
20200405043136,2,428416
20200405043136,3,653036
20200405043136,4,343265
20200405043136,5,704977
20200405043136,6,684445
20200405043136,7,682357
20200405043136,8,681567
20200405043136,9,719961
20200405043136,10,655299
20200405043136,11,709425
20200405043136,12,615219
20200405043136,13,715552
20200405043136,14,690767
20200405043136,15,680979
20200405043136,16,617871
20200405043136,17,618465
20200405043136,18,698015
20200405043136,19,676830
20200405043136,20,591361
20200405043136,21,531563
20200405043136,22,671798
20200405043136,23,377775
20200405043136,24,671470
20200405043136,25,663330
20200405043136,26,655289
20200405043136,27,642548
20200405043136,28,692518
20200405043136,29,662433
20200405043136,30,680504
20200405043136,31,683590
20200405043136,32,675677
20200405043136,33,714966
20200405043136,34,712295
20200405043136,35,710619
20200405043136,36,719491
20200405043136,37,709831
20200405043136,38,719417
20200405043136,39,709734
20200405043136,40,710962
20200405043136,41,717239
20200502000355,1,669042
20200502000355,2,428416
20200502000355,3,343265
20200502000355,4,704977
20200502000355,5,686344
20200502000355,6,712295
20200502000355,7,719961
20200502000355,8,714288
20200502000355,9,681567
20200502000355,10,650930
20200502000355,11,676439
20200502000355,12,684445
20200502000355,13,690767
20200502000355,14,724181
20200502000355,15,692518
20200502000355,16,715552
20200502000355,17,722418
20200502000355,18,531563
20200502000355,19,743507
20200502000355,20,676830
20200502000355,21,743573
20200502000355,22,618465
20200502000355,23,680979
20200502000355,24,671470
20200502000355,25,654819
20200502000355,26,377775
20200502000355,27,739599
20200502000355,28,662433
20200502000355,29,663330
20200502000355,30,655289
20200502000355,31,644678
20200502000355,32,381159
20200502000355,33,729259
20200502000355,34,729145
20200502000355,35,732284
20200502000355,36,733906
20200502000355,37,729023
20200502000355,38,726581
20200502000355,39,732477
20200502000355,40,733443
20200502000355,41,733238
20200605225618,1,654819
20200605225618,2,343265
20200605225618,3,652465
20200605225618,4,650930
20200605225618,5,719961
20200605225618,6,674335
20200605225618,7,737257
20200605225618,8,704977
20200605225618,9,722979
20200605225618,10,715821
20200605225618,11,700743
20200605225618,12,341952
20200605225618,13,724181
20200605225618,14,739599
20200605225618,15,644941
20200605225618,16,722418
20200605225618,17,531563
20200605225618,18,726773
20200605225618,19,671798
20200605225618,20,747676
20200605225618,21,676830
20200605225618,22,642548
20200605225618,23,707945
20200605225618,24,732351
20200605225618,25,377775
20200605225618,26,609970
20200605225618,27,671470
20200605225618,28,655289
20200605225618,29,381159
20200605225618,30,725349
20200605225618,31,662433
20200605225618,32,665779
20200605225618,33,660339
20200605225618,34,746282
20200605225618,35,725497
20200605225618,36,722841
20200605225618,37,591005
20200605225618,38,723090
20200605225618,39,748691
20200605225618,40,759118
20200605225618,41,756349
20200605225618,42,753554
20200605225618,43,749134
20200605225618,44,751301
20200605225618,45,756237
20200605225618,46,753525
20200605225618,47,754563
20200605225618,48,750236
20200605225618,49,757495
20200605225618,50,753292
20200605225618,51,758379
20200905053349,1,639762
20200905053349,2,653036
20200905053349,3,654819
20200905053349,4,428416
20200905053349,5,768387
20200905053349,6,712295
20200905053349,7,665779
20200905053349,8,652465
20200905053349,9,436202
20200905053349,10,676439
20200905053349,11,435960
20200905053349,12,661854
20200905053349,13,765863
20200905053349,14,776768
20200905053349,15,644941
20200905053349,16,671798
20200905053349,17,745679
20200905053349,18,818195
20200905053349,19,737851
20200905053349,20,810562
20200905053349,21,790719
20200905053349,22,766987
20200905053349,23,722674
20200905053349,24,662433
20200905053349,25,790415
20200905053349,26,377775
20200905053349,27,735268
20200905053349,28,772108
20200905053349,29,739994
20200905053349,30,636377
20200905053349,31,784579
20200905053349,32,786743
20200905053349,33,799008
20200905053349,34,642548
20200905053349,35,707945
20200905053349,36,725497
20200905053349,37,591005
20200905053349,38,802199
20200905053349,39,722841
20200905053349,40,810539
20200905053349,41,813668
20200905053349,42,808295
20200905053349,43,809224
20200905053349,44,806730
20200905053349,45,810254
20200905053349,46,808437
20200905053349,47,806714
20200905053349,48,805875
20200905053349,49,820152
20200905053349,50,814232
20201006183529,1,639762
20201006183529,2,653036
20201006183529,3,654819
20201006183529,4,790415
20201006183529,5,768387
20201006183529,6,428416
20201006183529,7,813668
20201006183529,8,381159
20201006183529,9,436202
20201006183529,10,712295
20201006183529,11,761001
20201006183529,12,652465
20201006183529,13,722674
20201006183529,14,776768
20201006183529,15,745679
20201006183529,16,810562
20201006183529,17,807199
20201006183529,18,766987
20201006183529,19,748835
20201006183529,20,737851
20201006183529,21,811921
20201006183529,22,644941
20201006183529,23,817731
20201006183529,24,784579
20201006183529,25,377775
20201006183529,26,783427
20201006183529,27,829594
20201006183529,28,833581
20201006183529,29,827793
20201006183529,30,824807
20201006183529,31,829814
20201006183529,32,826817
20201006183529,33,827279
20201006183529,34,835622
20201006183529,35,840512
20201006183529,36,824353
20201006183529,37,826214
20201006183529,38,826185
20201103202336,1,835622
20201103202336,2,780203
20201103202336,3,428416
20201103202336,4,813668
20201103202336,5,763526
20201103202336,6,812501
20201103202336,7,841363
20201103202336,8,661854
20201103202336,9,761001
20201103202336,10,435960
20201103202336,11,712295
20201103202336,12,836881
20201103202336,13,722674
20201103202336,14,810562
20201103202336,15,766987
20201103202336,16,745679
20201103202336,17,776768
20201103202336,18,748835
20201103202336,19,737851
20201103202336,20,856395
20201103202336,21,821715
20201103202336,22,807199
20201103202336,23,838568
20201103202336,24,784579
20201103202336,25,818261
20201103202336,26,817731
20201103202336,27,811921
20201103202336,28,377775
20201103202336,29,849167
20201103202336,30,753298
20201103202336,31,844818
20201103202336,32,847506
20201103202336,33,848869
20201103202336,34,842417
20201103202336,35,841849
20201103202336,36,842635
20201103202336,37,842657
20201103202336,38,853057
20201103202336,39,851627
20201103202336,40,843416
20201103202336,41,845123
20201201231154,1,662433
20201201231154,2,653036
20201201231154,3,863212
20201201231154,4,867728
20201201231154,5,644941
20201201231154,6,813668
20201201231154,7,780203
20201201231154,8,835622
20201201231154,9,428416
20201201231154,10,841363
20201201231154,11,712295
20201201231154,12,661854
20201201231154,13,810562
20201201231154,14,849167
20201201231154,15,766987
20201201231154,16,862902
20201201231154,17,833270
20201201231154,18,745679
20201201231154,19,748835
20201201231154,20,737855
20201201231154,21,784579
20201201231154,22,834949
20201201231154,23,753298
20201201231154,24,811921
20201201231154,25,377775
20201201231154,26,803388
20201201231154,27,784839
20201201231154,28,874957
20201201231154,29,865141
20201201231154,30,868687
20201201231154,31,872146
20201201231154,32,859781
20201201231154,33,858963
20201201231154,34,863657
20201201231154,35,867360
20201201231154,36,861145
20210101053654,1,662433
20210101053654,2,874957
20210101053654,3,813668
20210101053654,4,653036
20210101053654,5,644941
20210101053654,6,428416
20210101053654,7,712295
20210101053654,8,842917
20210101053654,9,761001
20210101053654,10,867728
20210101053654,11,435960
20210101053654,12,827279
20210101053654,13,849167
20210101053654,14,810562
20210101053654,15,766987
20210101053654,16,888061
20210101053654,17,745679
20210101053654,18,835622
20210101053654,19,862902
20210101053654,20,737862
20210101053654,21,748835
20210101053654,22,862853
20210101053654,23,779886
20210101053654,24,822424
20210101053654,25,857840
20210101053654,26,377775
20210101053654,27,776768
20210101053654,28,808118
20210101053654,29,753298
20210101053654,30,803388
20210101053654,31,784839
20210101053654,32,857830
20210101053654,33,881064
20210101053654,34,883292
20210101053654,35,882887
20210101053654,36,881792
20210101053654,37,886564
20210101053654,38,880982
20210101053654,39,882152
20210101053654,40,886664
